CustomerID,frequency,recency,T,monetary_value,Probability_Alive,Churn_Probability,Predicted_Purchases_90D,Predicted_CLV_90D,Country
13516,2.0,217.0,239.0,621.705,0.9895310753834753,0.01046892461652471,1.0060188179547667,538.803131227415,United Kingdom
13517,2.0,120.0,180.0,513.28,0.9799563582221122,0.020043641777887755,1.1988325751871658,561.5570281976504,United Kingdom
13520,5.0,313.0,372.0,664.1899999999999,0.9943450277231403,0.005654972276859738,1.289417140345646,780.5019373942848,Switzerland
13521,2.0,9.0,11.0,402.885,0.9913379011842344,0.008662098815765629,2.9054797624188518,1162.3168811810926,United Kingdom
13523,3.0,333.0,367.0,1132.6433333333332,0.9936820997565085,0.006317900243491548,0.9269185132594762,847.2727792774654,United Kingdom
13524,4.0,179.0,220.0,130.245,0.9933939506166675,0.006606049383332535,1.6103956172987641,307.73759678069564,United Kingdom
13525,1.0,234.0,249.0,345.9,0.9397563579665468,0.060243642033453226,0.6927314233532101,260.87176471964483,United Kingdom
13527,5.0,293.0,327.0,435.412,0.9959872256569511,0.004012774343048919,1.4245311358967017,603.1856781535371,United Kingdom
13529,1.0,126.0,205.0,126.66000000000001,0.8829701778702824,0.11702982212971758,0.741642217628461,205.67658431379294,United Kingdom
13531,1.0,161.0,367.0,178.35,0.7694105408976966,0.23058945910230344,0.4270236806726053,128.4174579550338,United Kingdom
13533,1.0,85.0,268.0,124.15,0.7149068751023933,0.28509312489760674,0.5005345235488444,138.24210513415312,United Kingdom
13534,17.0,356.0,359.0,328.64,0.9993324499101428,0.000667550089857194,3.6336768946072078,1190.8653851957142,United Kingdom
13536,6.0,74.0,76.0,498.8533333333333,0.9979875879371658,0.0020124120628342013,3.8371485282654434,1826.4302301323662,United Kingdom
13538,6.0,272.0,316.0,185.67500000000004,0.9956149689819251,0.004385031018074859,1.6711891904297969,365.81835283530245,United Kingdom
13539,2.0,224.0,310.0,233.62,0.9801750202476431,0.019824979752356864,0.8281459270161075,244.4622314040373,United Kingdom
13544,1.0,201.0,241.0,168.5,0.9252649459501352,0.0747350540498648,0.6975714686468067,206.66825057204898,United Kingdom
13546,2.0,188.0,201.0,219.41500000000002,0.9904097238050219,0.009590276194978098,1.1298587221947212,323.58484432498017,United Kingdom
13548,1.0,147.0,244.0,401.4,0.8730404338983719,0.12695956610162806,0.6526288186012639,262.16845748863045,United Kingdom
13549,6.0,217.0,243.0,122.45,0.9966105241588724,0.003389475841127587,2.0188074251251287,337.1329445269395,United Kingdom
13552,7.0,249.0,316.0,489.4814285714286,0.9928717938233922,0.00712820617660781,1.876421129481604,881.3673188517591,United Kingdom
13555,1.0,128.0,202.0,2559.23,0.8883521370088269,0.11164786299117313,0.7533262875318103,1038.5735107618907,United Kingdom
13557,1.0,252.0,281.0,343.38,0.9337516957373067,0.06624830426269335,0.6320504905796857,237.29895639845637,United Kingdom
13558,3.0,63.0,69.0,134.35666666666665,0.9948060923869408,0.005193907613059157,2.472231118753473,517.2454943276085,United Kingdom
13562,2.0,164.0,246.0,598.03,0.9774966083542383,0.02250339164576165,0.9742555403110932,507.5040950158849,United Kingdom
13563,1.0,56.0,141.0,466.65,0.8391498941696636,0.16085010583033643,0.884235494354769,381.3305382799678,United Kingdom
13564,2.0,224.0,369.0,604.51,0.9671209175275879,0.03287908247241211,0.7165255162000284,376.1239188002788,United Kingdom
13565,1.0,315.0,335.0,130.04,0.9392042118120093,0.060795788187990696,0.5586932446820435,155.79448137162677,United Kingdom
13566,1.0,42.0,83.0,289.53000000000003,0.8972885566115396,0.10271144338846039,1.2291034827245566,431.4964805988217,United Kingdom
13569,1.0,350.0,368.0,255.43,0.9404723873550627,0.05952761264493733,0.5208725922400861,174.81729441845744,United Kingdom
13571,11.0,241.0,254.0,177.00454545454545,0.998495360974154,0.0015046390258459663,3.1963846230918973,626.6709768713134,United Kingdom
13573,1.0,203.0,254.0,262.63,0.9189189543653952,0.08108104563460483,0.6680802399924166,226.40206434539596,United Kingdom
13575,4.0,153.0,177.0,160.88,0.9949488236603029,0.005051176339697094,1.854541691226685,397.5239461509549,United Kingdom
13576,17.0,363.0,374.0,374.5994117647059,0.9990861315761398,0.0009138684238602091,3.5201767288380816,1302.0963687061853,United Kingdom
13577,3.0,216.0,242.0,443.6166666666666,0.9935938946670534,0.00640610533294661,1.2558452657187376,536.9726485235569,United Kingdom
13579,1.0,355.0,370.0,302.34,0.9415586826542263,0.058441317345773736,0.5193041471918084,185.31985645210386,United Kingdom
13588,8.0,240.0,256.0,295.70625,0.9979222548203337,0.0020777451796663016,2.440645329220034,744.4045408896225,United Kingdom
13589,1.0,165.0,180.0,232.65,0.937987258381412,0.06201274161858805,0.8556614093269127,278.35711604448625,United Kingdom
13590,5.0,292.0,304.0,334.572,0.9971934438910741,0.002806556108925884,1.5054863463507309,516.7676321111809,United Kingdom
13591,2.0,202.0,267.0,327.465,0.9830142828903117,0.016985717109688325,0.9252134011095215,326.8979960729559,United Kingdom
13592,3.0,229.0,265.0,57.080000000000005,0.9927844475620846,0.007215552437915385,1.1778838319504326,182.16973581283065,United Kingdom
13593,4.0,228.0,337.0,369.3075,0.9843124370137898,0.015687562986210213,1.1780717061938728,438.92736278743234,United Kingdom
13596,1.0,7.0,13.0,285.44,0.9384960659991182,0.06150393400088183,2.015800249472201,703.9509828577008,United Kingdom
13599,14.0,365.0,367.0,342.9164285714286,0.999224046567908,0.0007759534320920247,3.00659885723339,1027.501964473175,United Kingdom
13601,1.0,166.0,212.0,320.12,0.9182057346541326,0.08179426534586742,0.7544973185200413,275.32593557159265,United Kingdom
13606,2.0,282.0,312.0,105.26,0.9891725188417962,0.010827481158203756,0.8317893911277724,179.4034898038679,United Kingdom
13610,6.0,273.0,286.0,148.785,0.9975930001594385,0.0024069998405614745,1.801365003443801,339.763147947463,United Kingdom
13611,2.0,270.0,360.0,434.32500000000005,0.9814093108856025,0.01859068911439754,0.7410268469749395,310.86969744486623,United Kingdom
13614,3.0,306.0,331.0,468.2366666666667,0.9941485043605149,0.00585149563948506,1.0030307721107206,446.3099259947625,United Kingdom
13617,2.0,140.0,181.0,206.53500000000003,0.985309187700873,0.014690812299127054,1.2012414747201603,334.4449964121405,United Kingdom
13623,4.0,267.0,298.0,147.945,0.9951927837563124,0.004807216243687629,1.3049277434910616,266.8986053948639,United Kingdom
13627,4.0,298.0,358.0,331.82,0.9932170087539212,0.00678299124607884,1.13539792652903,390.7154395921449,United Kingdom
13629,10.0,315.0,339.0,713.236,0.997992112530977,0.0020078874690230286,2.389790712163959,1598.513433411616,United Kingdom
13630,6.0,280.0,286.0,288.7733333333333,0.9979153660880518,0.0020846339119482415,1.8019471032600722,546.9451655478701,United Kingdom
13631,6.0,168.0,268.0,498.40333333333336,0.9791025362348833,0.020897463765116697,1.8521662457606167,880.9172505302763,United Kingdom
13632,4.0,219.0,244.0,464.9225,0.9953543306620075,0.004645669337992486,1.504194104866921,669.6206791146489,United Kingdom
13634,4.0,294.0,328.0,303.28999999999996,0.9951419629480216,0.004858037051978403,1.2155019395399882,391.9547189489899,United Kingdom
13636,4.0,249.0,286.0,198.655,0.9946177174944025,0.005382282505597469,1.3436873559124218,326.55430721355134,United Kingdom
13637,2.0,174.0,227.0,193.95,0.9841686448339303,0.015831355166069705,1.0361721701215083,280.4093159830911,United Kingdom
13643,2.0,154.0,186.0,215.77,0.9873058476306429,0.012694152369357115,1.1833565224829585,336.23468344366967,United Kingdom
13644,3.0,89.0,106.0,591.0566666666667,0.9934239773149216,0.006576022685078398,2.045942064109427,1087.792707436245,United Kingdom
13647,3.0,225.0,235.0,417.82666666666665,0.9949257326629739,0.005074267337026095,1.2830354393010357,525.2353256206172,United Kingdom
13649,1.0,110.0,367.0,148.8,0.6432362501208876,0.3567637498791124,0.3569968131034327,102.58244272580357,United Kingdom
13650,4.0,251.0,268.0,366.055,0.996046967872769,0.003953032127230971,1.4096844904747263,521.7416730335422,United Kingdom
13651,1.0,4.0,40.0,15.0,0.8870953552183457,0.1129046447816543,1.5628541362904087,354.4163735077197,United Kingdom
13652,2.0,323.0,369.0,393.14,0.9879585685078814,0.01204143149211856,0.7319638221599705,288.3947141583412,United Kingdom
13654,4.0,230.0,274.0,598.6,0.9938102447190204,0.0061897552809796474,1.384545590197706,756.8643208764811,United Kingdom
13655,1.0,127.0,242.0,549.32,0.8462705961092906,0.15372940389070944,0.6362065316740508,298.1778038137077,United Kingdom
13656,1.0,173.0,338.0,216.95,0.820224989793212,0.179775010206788,0.48465444859376366,154.2183528722704,United Kingdom
13657,1.0,191.0,202.0,229.8,0.940878978997616,0.05912102100238403,0.7978692668557755,258.5269013157988,United Kingdom
13658,2.0,195.0,205.0,852.935,0.9907938511010037,0.009206148898996291,1.115953259908397,757.5182747946271,United Kingdom
13659,1.0,115.0,321.0,527.8,0.7221003521295188,0.27789964787048116,0.44348130376178496,203.52993387028965,United Kingdom
13662,2.0,174.0,260.0,335.03,0.977259761011353,0.022740238988646966,0.9371877075941349,335.5203920946794,United Kingdom
13666,1.0,227.0,288.0,20.6,0.9154686135880696,0.08453138641193036,0.608791072558806,139.60041322312657,United Kingdom
13668,20.0,360.0,363.0,309.29650000000004,0.9994265978593725,0.0005734021406275103,4.173919326773399,1289.841016865602,United Kingdom
13669,1.0,99.0,150.0,170.39999999999998,0.9027745285734116,0.09722547142658844,0.918402345656005,272.8843992060418,United Kingdom
13672,1.0,31.0,333.0,124.26,0.3759004957853375,0.6240995042146624,0.22461564495798061,62.04744734897508,United Kingdom
13673,1.0,14.0,33.0,183.32,0.9206714872758475,0.07932851272415253,1.7012860532614777,515.4580791519344,United Kingdom
13675,1.0,133.0,285.0,178.38000000000002,0.8083670638542629,0.19163293614573707,0.5416451084394268,162.89484381063085,United Kingdom
13680,3.0,338.0,340.0,950.3133333333334,0.9955132736184621,0.004486726381537909,0.98432596919037,773.0289307294129,United Kingdom
13681,3.0,138.0,156.0,208.12333333333333,0.9937996536235321,0.006200346376467936,1.662073890401687,434.309160073704,United Kingdom
13685,5.0,58.0,61.0,357.056,0.9974118981628485,0.002588101837151524,3.645971865754699,1316.6850019713897,United Kingdom
13692,2.0,212.0,237.0,315.845,0.9891279791796922,0.010872020820307804,1.01140128641177,350.0705806704333,United Kingdom
13694,34.0,370.0,374.0,1888.1617647058824,0.9996114991074576,0.0003885008925423872,6.68269608348382,12050.436570153277,United Kingdom
13695,13.0,228.0,260.0,186.23,0.9969658379308406,0.0030341620691594073,3.6249037237177495,729.2391494047804,United Kingdom
13700,7.0,301.0,328.0,301.3014285714286,0.9972666925101634,0.0027333074898365783,1.8330892604311961,571.1099907014682,United Kingdom
13704,8.0,83.0,89.0,277.4375,0.998193086990788,0.0018069130092119856,4.490769330085803,1299.5027822131756,United Kingdom
13705,2.0,366.0,374.0,196.86,0.9913397330396132,0.008660266960386798,0.7268857307680374,198.01978646219618,United Kingdom
13707,1.0,48.0,316.0,223.0,0.48624692938400943,0.5137530706159905,0.30213115923341,96.96655601663713,United Kingdom
13709,7.0,312.0,316.0,836.1928571428572,0.9983160075877228,0.0016839924122772354,1.886710109191125,1435.9567161349116,United Kingdom
13715,3.0,91.0,373.0,268.8966666666667,0.7465746176486655,0.2534253823513345,0.6877653231361099,209.22807778180598,United Kingdom
13717,5.0,266.0,299.0,229.392,0.9958990903691374,0.004100909630862626,1.5219114356250953,395.1406773788432,United Kingdom
13718,1.0,49.0,296.0,192.5,0.5263422898569237,0.47365771014307634,0.34313267632891464,105.38754474510256,United Kingdom
13719,4.0,219.0,235.0,227.195,0.996012191697723,0.003987808302276963,1.544448110878414,408.8080130962511,United Kingdom
13720,3.0,138.0,255.0,177.9,0.9709529137799369,0.029047086220063134,1.1835327124072395,284.0067853973742,United Kingdom
13722,1.0,151.0,283.0,911.94,0.840957484000784,0.15904251599921604,0.5663458466081718,358.4135785720253,United Kingdom
13725,7.0,259.0,309.0,147.55857142857144,0.9951844806055709,0.004815519394429146,1.9122142212744286,348.68706736941255,United Kingdom
13726,1.0,62.0,101.0,786.98,0.9063133861758678,0.09368661382413224,1.135726179117309,654.4994230257643,United Kingdom
13727,1.0,5.0,34.0,110.4,0.9009608992551982,0.09903910074480182,1.6533185922123759,446.3417438865712,United Kingdom
13728,5.0,274.0,311.0,171.512,0.9956696173711207,0.0043303826288793035,1.4781941097550488,315.76856751478624,United Kingdom
13730,1.0,26.0,162.0,445.84999999999997,0.6953895143563076,0.3046104856436924,0.6762665564402265,285.2742798789062,United Kingdom
13731,1.0,27.0,247.0,302.47,0.5111522317394271,0.48884776826057286,0.37889822063995304,135.23703022710916,United Kingdom
13735,3.0,210.0,235.0,650.03,0.9936412719935346,0.0063587280064654195,1.2813790256561015,734.6402677414152,United Kingdom
13736,1.0,255.0,261.0,374.37,0.9440144837296718,0.05598551627032822,0.6733943869440399,262.2693782268636,United Kingdom
13741,2.0,146.0,218.0,252.735,0.9786768422472283,0.021323157752771715,1.0586445158808304,325.03877247766087,United Kingdom
13742,10.0,304.0,321.0,266.184,0.9983150926393777,0.001684907360622323,2.490412972102335,688.2876988363055,United Kingdom
13743,6.0,257.0,260.0,199.98000000000002,0.9980300411023237,0.0019699588976762605,1.9287928623967658,444.85699833586204,United Kingdom
13744,1.0,197.0,293.0,263.2,0.8879886935159315,0.11201130648406854,0.5832003731593528,197.78788276969976,United Kingdom
13748,3.0,278.0,374.0,248.08333333333334,0.986995829892824,0.013004170107176027,0.9073700179885617,262.70067860288844,United Kingdom
13750,4.0,283.0,337.0,330.455,0.9935474698704517,0.006452530129548273,1.1891246305551768,407.9718435403797,United Kingdom
13752,5.0,122.0,247.0,181.73600000000002,0.9559913634193421,0.0440086365806579,1.6737070976764046,371.13859114070414,United Kingdom
13754,1.0,166.0,318.0,126.6,0.8290140855995655,0.17098591440043454,0.5127068423061207,142.17248827841763,United Kingdom
13755,7.0,60.0,64.0,237.9557142857143,0.9980937667412633,0.0019062332587367337,4.619123187738521,1193.2142313290929,United Kingdom
13756,11.0,365.0,368.0,423.33818181818185,0.9989806819351119,0.0010193180648880862,2.4351559078503127,1009.1578737856313,United Kingdom
13758,6.0,362.0,374.0,471.34999999999997,0.9977461104204747,0.0022538895795253255,1.4740761811503835,668.3550485008591,United Kingdom
13759,1.0,38.0,72.0,99.0,0.9056790364842553,0.0943209635157447,1.3154512682124788,348.338017294467,United Kingdom
13760,1.0,202.0,257.0,151.70000000000002,0.916375481346931,0.08362451865306897,0.6607928818390146,190.74581577445244,United Kingdom
13761,1.0,129.0,180.0,578.94,0.9090587953030543,0.09094120469694567,0.8292719575874481,399.7854344278612,United Kingdom
13764,2.0,267.0,338.0,510.935,0.9840841734089187,0.01591582659108126,0.7795134671356587,364.00608230225754,United Kingdom
13767,30.0,371.0,374.0,557.0826666666667,0.9996001837738736,0.00039981622612639267,5.938944194058302,3212.9040267676796,United Kingdom
13769,8.0,365.0,368.0,309.27625,0.9985817896993341,0.001418210300665912,1.8699779689398222,592.0620221324788,United Kingdom
13771,2.0,183.0,248.0,881.425,0.9822635752181604,0.017736424781839566,0.97354087702014,678.0271647539458,United Kingdom
13772,2.0,206.0,240.0,451.855,0.98789868963234,0.012101310367660045,1.0014914755537692,431.01325983106926,United Kingdom
13777,23.0,373.0,374.0,843.1304347826087,0.9995459678237022,0.0004540321762978028,4.637257054012578,3739.4835906824383,United Kingdom
13780,1.0,163.0,171.0,243.73000000000002,0.942018454159567,0.057981545840433024,0.8868177617114114,292.9413810187211,United Kingdom
13782,5.0,315.0,328.0,144.012,0.997179516118272,0.002820483881727953,1.4229804566408377,272.86260338487114,United Kingdom
13784,10.0,323.0,333.0,234.91500000000002,0.9986314142789543,0.0013685857210457009,2.4237130617945546,603.3113354481618,United Kingdom
13787,1.0,289.0,365.0,202.64000000000001,0.9136368714388247,0.08636312856117534,0.5092017766038993,158.73032708161452,United Kingdom
13791,1.0,41.0,169.0,579.0,0.742650700685275,0.25734929931472506,0.7041363067135871,339.47781610333845,United Kingdom
13792,1.0,221.0,288.0,120.95,0.9112751772719228,0.08872482272807725,0.6060024170497895,166.49312647023902,United Kingdom
13798,52.0,371.0,373.0,706.6509615384615,0.9997662183321796,0.00023378166782039855,10.051597060199201,6900.696547574356,United Kingdom
13799,1.0,178.0,295.0,347.15999999999997,0.8661348494570416,0.13386515054295844,0.5660422651148312,213.4852519357691,United Kingdom
13802,2.0,173.0,312.0,1814.8400000000001,0.9618402231754627,0.038159776824537306,0.8088058234109463,1030.9260212734155,United Kingdom
13804,5.0,259.0,290.0,382.43199999999996,0.9959960981009122,0.004003901899087836,1.5563035236170935,593.4290131272346,United Kingdom
13805,1.0,77.0,130.0,424.36,0.8943722604875304,0.10562773951246962,0.9855468853936867,406.1520218751442,United Kingdom
13808,4.0,91.0,97.0,293.55,0.9964170182922049,0.003582981707795141,2.575049942299838,811.3227845667714,United Kingdom
13810,1.0,28.0,57.0,246.01,0.9096431121924484,0.09035688780755158,1.4396807987231344,477.057386667744,Germany
13811,2.0,56.0,240.0,277.875,0.8648399243119765,0.13516007568802346,0.8767395088248913,282.8405340398642,Germany
13812,2.0,63.0,106.0,130.13,0.9806933902284947,0.019306609771505334,1.6104537028013743,372.1598651882615,Germany
13813,3.0,95.0,135.0,327.24,0.9894446817149167,0.01055531828508327,1.7965917067310593,620.5609728217808,Germany
13814,1.0,45.0,138.0,961.5799999999999,0.8152916066830905,0.18470839331690947,0.8694705406185165,569.79042872164,Germany
13815,3.0,296.0,319.0,1005.1166666666667,0.9942415050326721,0.005758494967327943,1.031174859084064,849.722372760695,Germany
13816,1.0,41.0,65.0,199.98000000000002,0.9196198375634914,0.08038016243650858,1.3890391326330969,431.3289440313637,Germany
13817,1.0,322.0,352.0,254.27999999999997,0.9355425576446316,0.06445744235536843,0.5360633449585297,179.63662884856802,Germany
13819,2.0,18.0,320.0,366.025,0.503298946984167,0.496701053015833,0.4153519869040571,156.67330850861757,United Kingdom
13821,1.0,117.0,262.0,115.49000000000001,0.8046020498909485,0.19539795010905148,0.5724065811395093,155.84814815821323,United Kingdom
13822,1.0,35.0,41.0,163.62,0.9400982863672421,0.05990171363275787,1.6452809304045024,483.81475766514495,United Kingdom
13823,1.0,73.0,92.0,307.24,0.9296512268426957,0.07034877315730426,1.2167882416421407,436.9290624412602,United Kingdom
13824,4.0,278.0,311.0,314.01500000000004,0.995118086397814,0.004881913602186039,1.2645449300087408,418.0653128147976,United Kingdom
13827,2.0,86.0,144.0,149.655,0.9777052768738493,0.022294723126150662,1.3654842261854019,332.0637377519541,United Kingdom
13831,5.0,353.0,370.0,358.99799999999993,0.9970612054885499,0.0029387945114500713,1.2983260916044308,470.8711103638076,United Kingdom
13835,3.0,190.0,216.0,168.70666666666668,0.9933891793090653,0.00661082069093466,1.355692210718128,316.51942160778674,United Kingdom
13837,1.0,106.0,318.0,157.54000000000002,0.7016061180446677,0.29839388195533234,0.4339109112545162,126.40066936537835,United Kingdom
13838,2.0,364.0,370.0,226.81,0.991477289789388,0.008522710210612017,0.7330413158307586,213.29575600471046,United Kingdom
13842,8.0,308.0,367.0,384.38124999999997,0.9950572018864083,0.004942798113591662,1.8672843218834791,711.2126568742668,United Kingdom
13846,2.0,336.0,361.0,226.82999999999998,0.9899560631769784,0.010043936823021626,0.7458941068894269,217.04484789698537,United Kingdom
13848,2.0,274.0,367.0,467.5,0.9810961207144157,0.018903879285584346,0.7299254866060986,321.21186423802556,United Kingdom
13849,1.0,119.0,171.0,944.37,0.9062806686638581,0.09371933133614185,0.8531741501644355,552.4623709324103,United Kingdom
13851,2.0,193.0,289.0,1202.5700000000002,0.9763034347410807,0.023696565258919278,0.8682619365016593,777.4218010008208,United Kingdom
13854,24.0,357.0,366.0,325.005,0.9993227821473892,0.0006772178526107675,4.903149174964931,1582.6716756192968,United Kingdom
13856,2.0,35.0,204.0,147.05,0.8518964327507506,0.14810356724924945,0.9625637617540154,232.52634370667812,United Kingdom
13860,3.0,85.0,87.0,280.00666666666666,0.995383943637167,0.004616056362833021,2.247662189462574,701.4073679182187,United Kingdom
13862,7.0,314.0,333.0,254.8942857142857,0.9977096784728797,0.002290321527120276,1.8132043488921228,494.19691703364623,United Kingdom
13865,3.0,231.0,290.0,126.08666666666666,0.9903754939513314,0.009624506048668602,1.1016097219383434,224.04714147161525,United Kingdom
13867,2.0,187.0,219.0,438.22,0.9878918440991722,0.01210815590082781,1.0653665179288883,449.50564079980296,United Kingdom
13868,1.0,31.0,39.0,2685.0,0.9376132106068239,0.0623867893931761,1.662924336426384,2387.3038838674156,United Kingdom
13869,3.0,234.0,358.0,927.11,0.9801532858492245,0.019846714150775546,0.9318757070768994,716.5706072916881,United Kingdom
13870,5.0,285.0,288.0,445.38199999999995,0.997588119398613,0.002411880601386973,1.566623724036893,675.7697665395075,United Kingdom
13871,11.0,286.0,309.0,540.6545454545454,0.9980488321944487,0.0019511678055512682,2.7755065363228777,1438.8346887218158,United Kingdom
13873,2.0,190.0,310.0,134.07500000000002,0.970010066318077,0.029989933681923042,0.8195575983797075,191.39318024334926,United Kingdom
13875,4.0,248.0,302.0,361.535,0.9930828693965145,0.006917130603485533,1.2895209590262517,472.8425426060335,United Kingdom
13880,9.0,346.0,368.0,346.8855555555556,0.9980420065719582,0.0019579934280418154,2.0569356623190482,715.684192242357,United Kingdom
13881,15.0,308.0,312.0,1075.612,0.9992073322598162,0.0007926677401838278,3.611625664725628,3640.1899500287377,United Kingdom
13882,4.0,62.0,65.0,249.5925,0.9966658202331777,0.003334179766822265,3.046757670985844,858.2719327668343,United Kingdom
13883,2.0,243.0,254.0,847.0350000000001,0.9908507134842438,0.009149286515756194,0.9658743302135262,652.1128234811606,United Kingdom
13884,3.0,276.0,284.0,216.48333333333335,0.9951436261612103,0.004856373838789674,1.1237644189920397,300.278294207319,United Kingdom
13885,1.0,11.0,201.0,107.65,0.5210601126405742,0.47893988735942583,0.44327971134244476,119.1178215352351,United Kingdom
13888,1.0,99.0,219.0,366.11,0.8225559155912984,0.17744408440870163,0.6615417904784759,255.1795146327653,United Kingdom
13890,8.0,357.0,359.0,211.6825,0.9986100221980467,0.0013899778019532683,1.9059178569123154,444.2786614400443,United Kingdom
13892,3.0,220.0,247.0,192.81666666666663,0.9935334602851601,0.006466539714839903,1.2381867021935609,310.162646287797,United Kingdom
13894,1.0,287.0,311.0,403.77000000000004,0.9370269472486806,0.06297305275131937,0.5891302482982169,237.29206482684012,United Kingdom
13895,3.0,136.0,165.0,736.87,0.9923994138617134,0.007600586138286625,1.605428317038292,1018.8623558456494,United Kingdom
13899,1.0,258.0,275.0,90.02,0.939341563372654,0.060658436627346046,0.6457292836712004,168.36543937037231,United Kingdom
13900,2.0,79.0,263.0,191.685,0.8926516868622548,0.10734831313774518,0.8491681750637455,228.61066718254727,United Kingdom
13901,4.0,246.0,319.0,663.2,0.9909215684372621,0.00907843156273791,1.2357344226206322,736.1187233489909,United Kingdom
13904,1.0,257.0,295.0,131.52,0.9297263745880614,0.0702736254119386,0.6076010257972283,169.8399491862311,United Kingdom
13908,3.0,197.0,277.0,624.5166666666668,0.986306680279037,0.013693319720962993,1.133924694749093,629.6746429857981,United Kingdom
13911,8.0,251.0,309.0,280.6725,0.994151780857444,0.005848219142555955,2.123843702261439,620.4570997057359,United Kingdom
13914,1.0,25.0,37.0,305.38,0.9322225684054561,0.06777743159454386,1.6758246236596717,600.3531805393977,United Kingdom
13917,1.0,142.0,192.0,206.66,0.9120483812827753,0.08795161871722468,0.798990406187544,250.5197040247786,United Kingdom
13918,1.0,204.0,254.0,1014.64,0.9196175334707806,0.08038246652921943,0.6685881268894737,454.20519595592816,United Kingdom
13919,1.0,62.0,122.0,171.66,0.8796636280072606,0.12033637199273939,1.0027082595655576,298.50660987093255,Denmark
13924,5.0,71.0,73.0,231.964,0.9975298650459196,0.0024701349540804385,3.4072050366305517,891.6001608063685,United Kingdom
13925,2.0,42.0,135.0,149.065,0.9486928150990456,0.05130718490095443,1.3736053765733394,333.5367941574562,United Kingdom
13928,3.0,123.0,134.0,120.12333333333333,0.9944892746374572,0.005510725362542823,1.8131503062991805,361.128478251842,United Kingdom
13929,1.0,157.0,327.0,429.79999999999995,0.8052469356285187,0.19475306437148132,0.48776502579599,202.2119511334779,United Kingdom
13930,1.0,79.0,137.0,127.33999999999999,0.889215217232086,0.11078478276791404,0.9521396278459605,264.34688015367624,United Kingdom
13931,1.0,185.0,281.0,859.3199999999999,0.8851227899440516,0.11487721005594842,0.5991338984028858,364.89033711436883,United Kingdom
13933,1.0,39.0,149.0,307.8,0.7755535347569238,0.2244464652430762,0.7920203414171668,284.60161679942655,United Kingdom
13939,2.0,288.0,312.0,192.025,0.9897968397861786,0.010203160213821394,0.8323143789618502,224.24841584999166,United Kingdom
13940,3.0,127.0,145.0,206.84,0.9937029446418914,0.00629705535810865,1.7335831478577801,451.42425486146317,United Kingdom
13941,4.0,351.0,373.0,1004.46,0.9960331532292152,0.003966846770784849,1.103262619345183,943.0296179269708,United Kingdom
13946,2.0,188.0,268.0,175.86,0.979493826704228,0.02050617329577198,0.9194625931058336,238.52226997671605,United Kingdom
13949,5.0,92.0,95.0,377.884,0.9974646778598333,0.002535322140166718,3.0412548918095363,1148.6596423057902,United Kingdom
13950,3.0,235.0,247.0,188.58333333333334,0.9948048857269184,0.0051951142730816136,1.2397712105546217,306.8538739416609,United Kingdom
13951,2.0,118.0,295.0,230.945,0.9265608384696445,0.07343916153035546,0.8118237766441331,238.29897825774742,United Kingdom
13952,1.0,21.0,239.0,1208.31,0.49475917443809075,0.5052408255619092,0.37514096032564476,287.7452496822397,United Kingdom
13953,6.0,345.0,353.0,502.6133333333333,0.9978793251559586,0.002120674844041437,1.5411384662185859,738.313283035831,United Kingdom
13954,1.0,69.0,71.0,212.51,0.9448162809584771,0.05518371904152286,1.379865419739289,436.3079044464205,United Kingdom
13955,1.0,151.0,306.0,117.86,0.8172150381165711,0.18278496188342885,0.5199688450140588,142.12877789419733,United Kingdom
13956,4.0,266.0,272.0,226.675,0.9966951333535934,0.0033048666464066123,1.3958335100032964,368.91918045545106,United Kingdom
13959,2.0,283.0,363.0,191.73,0.9832771057983878,0.016722894201612215,0.7377309743045843,198.63008127268392,United Kingdom
13960,1.0,50.0,72.0,102.12,0.9236101441571728,0.0763898558428272,1.3414952610384112,357.1295410877383,United Kingdom
13962,1.0,224.0,246.0,51.95,0.9361319241511075,0.06386807584889254,0.6958662860857991,169.44432391378083,United Kingdom
13963,3.0,59.0,368.0,171.08,0.5675464922766362,0.4324535077233638,0.5283069258432879,124.23113363031679,United Kingdom
13969,16.0,358.0,366.0,546.021875,0.9991458842636952,0.0008541157363047835,3.390602625570178,1785.8047539070762,United Kingdom
13971,7.0,267.0,286.0,346.3971428571429,0.9975977447576498,0.0024022552423501597,2.028188130951528,708.7616787581183,United Kingdom
13972,1.0,131.0,202.0,44.349999999999994,0.8919679411450546,0.10803205885494538,0.7563925043988717,181.5801873577254,United Kingdom
13975,4.0,245.0,277.0,461.88,0.9949805592664643,0.005019440733535663,1.375432241157823,609.122638449521,United Kingdom
13978,1.0,31.0,46.0,37.800000000000004,0.9291870486987297,0.0708129513012703,1.574141902962057,373.2251747415191,United Kingdom
13982,3.0,326.0,366.0,481.07,0.9932373138853223,0.006762686114677674,0.9284494306729963,421.53675190802795,United Kingdom
13983,9.0,337.0,367.0,252.67444444444448,0.9976202361613917,0.002379763838608273,2.0603771068314414,548.4038507097023,United Kingdom
13984,4.0,340.0,367.0,191.4275,0.9957494693185739,0.004250530681426112,1.1168194721527638,265.2908614780687,United Kingdom
13985,14.0,260.0,265.0,476.22357142857146,0.9991010401741166,0.0008989598258833942,3.824086127699332,1768.2287422747631,United Kingdom
